defect_id,asset_id,section_id,defect_type,severity,detected_date,overdue_days,status,location
DEF-TSK-00375,AST-TRA-0383,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-09-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00376,AST-ENG-0148,SEC-RKMP-BPL,TrackTampingDefect,2,2026-10-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00377,AST-S_A-0306,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-10-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00378,AST-TRA-0342,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00379,AST-ENG-0112,SEC-RKMP-BPL,JointWeldingDefect,4,2026-10-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00380,AST-S_A-0273,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00381,AST-TRA-0464,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-10-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00382,AST-ENG-0036,SEC-RKMP-BPL,TrackTampingDefect,3,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00383,AST-S_A-0235,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-11-27,2,OPEN,KM-RKMP-BPL
DEF-TSK-00384,AST-TRA-0109,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00385,AST-ENG-0367,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-09-05,2,OPEN,KM-RKMP-BPL
DEF-TSK-00386,AST-S_A-0471,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-09-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00387,AST-TRA-0207,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00388,AST-ENG-0379,SEC-RKMP-BPL,TrackTampingDefect,4,2026-11-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00389,AST-S_A-0126,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-09-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00390,AST-TRA-0264,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-10-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00391,AST-ENG-0265,SEC-RKMP-BPL,RailGrindingDefect,2,2026-11-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00392,AST-S_A-0493,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00393,AST-TRA-0274,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00394,AST-ENG-0375,SEC-RKMP-BPL,SleeperRenewalDefect,5,2026-10-02,2,OPEN,KM-RKMP-BPL
DEF-TSK-00395,AST-S_A-0095,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00396,AST-TRA-0277,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-09-04,2,OPEN,KM-RKMP-BPL
DEF-TSK-00397,AST-ENG-0328,SEC-RKMP-BPL,RailGrindingDefect,5,2026-09-27,2,OPEN,KM-RKMP-BPL
DEF-TSK-00398,AST-S_A-0291,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-09-04,2,OPEN,KM-RKMP-BPL
DEF-TSK-00399,AST-TRA-0304,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-10-12,2,OPEN,KM-RKMP-BPL
DEF-TSK-00400,AST-ENG-0402,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-11-21,2,OPEN,KM-RKMP-BPL
DEF-TSK-00401,AST-S_A-0452,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-10-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00402,AST-TRA-0363,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-10-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00403,AST-ENG-0239,SEC-RKMP-BPL,JointWeldingDefect,5,2026-10-05,2,OPEN,KM-RKMP-BPL
DEF-TSK-00404,AST-S_A-0177,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-11-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00405,AST-TRA-0306,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00406,AST-ENG-0238,SEC-RKMP-BPL,JointWeldingDefect,5,2026-10-26,2,OPEN,KM-RKMP-BPL
DEF-TSK-00407,AST-S_A-0112,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-10-13,2,OPEN,KM-RKMP-BPL
DEF-TSK-00408,AST-TRA-0413,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00409,AST-ENG-0463,SEC-RKMP-BPL,RailGrindingDefect,4,2026-11-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00410,AST-S_A-0453,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-28,2,OPEN,KM-RKMP-BPL
DEF-TSK-00411,AST-TRA-0425,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00412,AST-ENG-0077,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-11-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00413,AST-S_A-0237,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00414,AST-TRA-0185,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-09-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00415,AST-ENG-0368,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-09-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00416,AST-S_A-0121,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-10-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00417,AST-TRA-0494,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00418,AST-ENG-0036,SEC-RKMP-BPL,RailGrindingDefect,3,2026-10-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00419,AST-S_A-0423,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-10-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00420,AST-TRA-0326,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-09-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00421,AST-ENG-0077,SEC-RKMP-BPL,RailGrindingDefect,3,2026-11-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00422,AST-S_A-0221,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-10-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00423,AST-TRA-0308,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-10-06,2,OPEN,KM-RKMP-BPL
DEF-TSK-00424,AST-ENG-0007,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-09-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00425,AST-S_A-0189,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-10-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00426,AST-TRA-0258,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-10-03,2,OPEN,KM-RKMP-BPL
DEF-TSK-00427,AST-ENG-0392,SEC-RKMP-BPL,TrackTampingDefect,2,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00428,AST-S_A-0143,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00429,AST-TRA-0022,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-10-12,2,OPEN,KM-RKMP-BPL
DEF-TSK-00430,AST-ENG-0169,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-11-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00431,AST-S_A-0162,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-10-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00432,AST-TRA-0026,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00433,AST-ENG-0212,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00434,AST-S_A-0253,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00435,AST-TRA-0195,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-10-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00436,AST-ENG-0151,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-09-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00437,AST-S_A-0091,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00438,AST-TRA-0359,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00439,AST-ENG-0107,SEC-RKMP-BPL,RailGrindingDefect,5,2026-11-22,2,OPEN,KM-RKMP-BPL
DEF-TSK-00440,AST-S_A-0248,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-09-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00441,AST-TRA-0404,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00442,AST-ENG-0497,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00443,AST-S_A-0089,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00444,AST-TRA-0020,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-09-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00445,AST-ENG-0140,SEC-RKMP-BPL,RailGrindingDefect,4,2026-09-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00446,AST-S_A-0164,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-09-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00447,AST-TRA-0496,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00448,AST-ENG-0387,SEC-RKMP-BPL,TrackTampingDefect,2,2026-11-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00449,AST-S_A-0384,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00450,AST-TRA-0498,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-11-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00451,AST-ENG-0386,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00452,AST-S_A-0138,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00453,AST-TRA-0197,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-10-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00454,AST-ENG-0213,SEC-RKMP-BPL,JointWeldingDefect,3,2026-10-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00455,AST-S_A-0252,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00456,AST-TRA-0412,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00457,AST-ENG-0420,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-09-15,2,OPEN,KM-RKMP-BPL
DEF-TSK-00458,AST-S_A-0410,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-10-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00459,AST-TRA-0282,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-11-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00460,AST-ENG-0034,SEC-RKMP-BPL,TrackTampingDefect,3,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00461,AST-S_A-0469,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00462,AST-TRA-0360,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-10-12,2,OPEN,KM-RKMP-BPL
DEF-TSK-00463,AST-ENG-0500,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-10-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00464,AST-S_A-0044,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-09-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00465,AST-TRA-0178,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-10-13,2,OPEN,KM-RKMP-BPL
DEF-TSK-00466,AST-ENG-0450,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-09-25,2,OPEN,KM-RKMP-BPL
DEF-TSK-00467,AST-S_A-0020,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00468,AST-TRA-0475,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-11-08,2,OPEN,KM-RKMP-BPL
DEF-TSK-00469,AST-ENG-0161,SEC-RKMP-BPL,JointWeldingDefect,4,2026-10-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00470,AST-S_A-0185,SEC-RKMP-BPL,PointMachineOverhaulDefect,5,2026-09-25,2,OPEN,KM-RKMP-BPL
DEF-TSK-00471,AST-TRA-0131,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-10-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00472,AST-ENG-0386,SEC-RKMP-BPL,JointWeldingDefect,2,2026-10-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00473,AST-S_A-0455,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00474,AST-TRA-0494,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-10-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00475,AST-ENG-0376,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00476,AST-S_A-0307,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00477,AST-TRA-0279,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-09-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00478,AST-ENG-0095,SEC-RKMP-BPL,TrackTampingDefect,4,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00479,AST-S_A-0445,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00480,AST-TRA-0355,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00481,AST-ENG-0365,SEC-RKMP-BPL,TrackTampingDefect,4,2026-09-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00482,AST-S_A-0379,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00483,AST-TRA-0261,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00484,AST-ENG-0040,SEC-RKMP-BPL,JointWeldingDefect,2,2026-10-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00485,AST-S_A-0088,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-11-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00486,AST-TRA-0034,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00487,AST-ENG-0105,SEC-RKMP-BPL,RailGrindingDefect,4,2026-09-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00488,AST-S_A-0189,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-11-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00489,AST-TRA-0435,SEC-RKMP-BPL,ContactWireReplacementDefect,5,2026-10-05,2,OPEN,KM-RKMP-BPL
DEF-TSK-00490,AST-ENG-0086,SEC-RKMP-BPL,RailGrindingDefect,2,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00491,AST-S_A-0034,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-18,2,OPEN,KM-RKMP-BPL
DEF-TSK-00492,AST-TRA-0012,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00493,AST-ENG-0214,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00494,AST-S_A-0076,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00495,AST-TRA-0333,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00496,AST-ENG-0261,SEC-RKMP-BPL,RailGrindingDefect,4,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00497,AST-S_A-0183,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00498,AST-TRA-0347,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-11-17,2,OPEN,KM-RKMP-BPL
DEF-TSK-00499,AST-ENG-0005,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-09-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00500,AST-S_A-0375,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00501,AST-TRA-0006,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00502,AST-ENG-0062,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00503,AST-S_A-0447,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00504,AST-TRA-0165,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00505,AST-ENG-0269,SEC-RKMP-BPL,TrackTampingDefect,4,2026-10-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00506,AST-S_A-0034,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-24,2,OPEN,KM-RKMP-BPL
DEF-TSK-00507,AST-TRA-0383,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-09-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00508,AST-ENG-0346,SEC-RKMP-BPL,TrackTampingDefect,4,2026-10-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00509,AST-S_A-0294,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00510,AST-TRA-0333,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-10-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00511,AST-ENG-0102,SEC-RKMP-BPL,TrackTampingDefect,2,2026-10-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00512,AST-S_A-0203,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-10-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00513,AST-TRA-0321,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00514,AST-ENG-0051,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-09-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00515,AST-S_A-0046,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00516,AST-TRA-0297,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00517,AST-ENG-0362,SEC-RKMP-BPL,TrackTampingDefect,5,2026-10-19,2,OPEN,KM-RKMP-BPL
DEF-TSK-00518,AST-S_A-0072,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-09-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00519,AST-TRA-0118,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-09-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00520,AST-ENG-0387,SEC-RKMP-BPL,JointWeldingDefect,4,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00521,AST-S_A-0202,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-09-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00522,AST-TRA-0277,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-09-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00523,AST-ENG-0342,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-11-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00524,AST-S_A-0471,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00525,AST-TRA-0210,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-09-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00526,AST-ENG-0073,SEC-RKMP-BPL,RailGrindingDefect,3,2026-09-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00527,AST-S_A-0282,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-10-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00528,AST-TRA-0457,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-11-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00529,AST-ENG-0320,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-11-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00530,AST-S_A-0391,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-10-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00531,AST-TRA-0219,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00532,AST-ENG-0485,SEC-RKMP-BPL,TrackTampingDefect,3,2026-09-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00533,AST-S_A-0250,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-10-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00534,AST-TRA-0013,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-09-26,2,OPEN,KM-RKMP-BPL
DEF-TSK-00535,AST-ENG-0309,SEC-RKMP-BPL,JointWeldingDefect,4,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00536,AST-S_A-0199,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-09-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00537,AST-TRA-0008,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00538,AST-ENG-0310,SEC-RKMP-BPL,TrackTampingDefect,5,2026-11-04,2,OPEN,KM-RKMP-BPL
DEF-TSK-00539,AST-S_A-0464,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-09-05,2,OPEN,KM-RKMP-BPL
DEF-TSK-00540,AST-TRA-0098,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-09-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00541,AST-ENG-0226,SEC-RKMP-BPL,RailGrindingDefect,4,2026-10-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00542,AST-S_A-0063,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-09-29,2,OPEN,KM-RKMP-BPL
DEF-TSK-00543,AST-TRA-0204,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00544,AST-ENG-0229,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-11-09,2,OPEN,KM-RKMP-BPL
DEF-TSK-00545,AST-S_A-0308,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-09-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00546,AST-TRA-0410,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00547,AST-ENG-0099,SEC-RKMP-BPL,RailGrindingDefect,3,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00548,AST-S_A-0480,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-09-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00549,AST-TRA-0281,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00550,AST-ENG-0249,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-11-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00551,AST-S_A-0233,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-09-21,2,OPEN,KM-RKMP-BPL
DEF-TSK-00552,AST-TRA-0359,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00553,AST-ENG-0441,SEC-RKMP-BPL,JointWeldingDefect,2,2026-11-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00554,AST-S_A-0497,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-10-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00555,AST-TRA-0464,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-10-08,2,OPEN,KM-RKMP-BPL
DEF-TSK-00556,AST-ENG-0113,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-11-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00557,AST-S_A-0246,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-13,2,OPEN,KM-RKMP-BPL
DEF-TSK-00558,AST-TRA-0288,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00559,AST-ENG-0236,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-10-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00560,AST-S_A-0373,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00561,AST-TRA-0292,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-09-28,0,OPEN,KM-RKMP-BPL
