history_id,asset_id,section_id,department,maintenance_type,completed_date,duration_hours,cost,failure_occurred_after_days
HIS-002778,AST-S_A-0265,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-02-11T00:00:00,2.0,438184.0,99
HIS-002779,AST-TRA-0177,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-08-17T00:00:00,2.9,254062.0,65
HIS-002780,AST-S_A-0422,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-08-12T00:00:00,7.7,634266.0,186
HIS-002781,AST-TRA-0069,SEC-RKMP-BPL,TRACTION,DropperReplacement,2023-02-17T00:00:00,1.3,554411.0,446
HIS-002782,AST-S_A-0219,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-08-02T00:00:00,3.0,32201.0,405
HIS-002783,AST-ENG-0478,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2023-04-25T00:00:00,5.9,60392.0,585
HIS-002784,AST-TRA-0033,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-07-02T00:00:00,2.3,540935.0,166
HIS-002785,AST-TRA-0330,SEC-RKMP-BPL,TRACTION,DropperReplacement,2025-11-16T00:00:00,6.3,586149.0,371
HIS-002786,AST-TRA-0014,SEC-RKMP-BPL,TRACTION,DropperReplacement,2021-10-05T00:00:00,1.0,357696.0,350
HIS-002787,AST-ENG-0083,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-05-06T00:00:00,5.5,257385.0,416
HIS-002788,AST-S_A-0220,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-12-19T00:00:00,2.7,371024.0,229
HIS-002789,AST-TRA-0032,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-12-17T00:00:00,6.0,101368.0,295
HIS-002790,AST-S_A-0162,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-10-14T00:00:00,2.8,126141.0,303
HIS-002791,AST-S_A-0252,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-05-25T00:00:00,8.0,196754.0,177
HIS-002792,AST-TRA-0168,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2021-09-30T00:00:00,3.3,352636.0,313
HIS-002793,AST-ENG-0290,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2025-08-21T00:00:00,7.0,458491.0,366
HIS-002794,AST-S_A-0332,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-02-05T00:00:00,4.4,278279.0,325
HIS-002795,AST-S_A-0274,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-09-14T00:00:00,5.1,253693.0,390
HIS-002796,AST-S_A-0359,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2026-08-07T00:00:00,4.5,562247.0,102
HIS-002797,AST-S_A-0108,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-06-13T00:00:00,1.9,469276.0,509
HIS-002798,AST-S_A-0147,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-03-20T00:00:00,2.5,502661.0,91
HIS-002799,AST-TRA-0339,SEC-RKMP-BPL,TRACTION,DropperReplacement,2026-04-17T00:00:00,2.1,536292.0,144
HIS-002800,AST-ENG-0164,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2021-09-10T00:00:00,1.8,138080.0,436
HIS-002801,AST-TRA-0132,SEC-RKMP-BPL,TRACTION,DropperReplacement,2024-08-18T00:00:00,3.9,67278.0,459
HIS-002802,AST-ENG-0154,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2024-03-27T00:00:00,2.9,140046.0,198
HIS-002803,AST-S_A-0189,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-01-29T00:00:00,7.3,223565.0,60
HIS-002804,AST-S_A-0417,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-03-22T00:00:00,7.2,168602.0,384
HIS-002805,AST-TRA-0428,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2024-04-20T00:00:00,5.7,225594.0,144
HIS-002806,AST-ENG-0272,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-03-30T00:00:00,1.7,154102.0,353
HIS-002807,AST-S_A-0125,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-12-14T00:00:00,5.4,441033.0,213
HIS-002808,AST-TRA-0204,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-08-15T00:00:00,7.7,76431.0,275
HIS-002809,AST-S_A-0395,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-06-02T00:00:00,5.0,308275.0,227
HIS-002810,AST-S_A-0094,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-02-06T00:00:00,7.9,70367.0,299
HIS-002811,AST-TRA-0221,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-01-16T00:00:00,7.2,104689.0,288
HIS-002812,AST-ENG-0298,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-08-16T00:00:00,4.3,320161.0,10
HIS-002813,AST-TRA-0140,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2022-12-03T00:00:00,1.8,185507.0,428
HIS-002814,AST-S_A-0080,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-05-31T00:00:00,7.9,69483.0,416
HIS-002815,AST-ENG-0334,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2026-06-09T00:00:00,5.3,484234.0,332
HIS-002816,AST-S_A-0391,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-04-06T00:00:00,5.9,325332.0,271
HIS-002817,AST-S_A-0333,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-09-14T00:00:00,5.4,350853.0,282
HIS-002818,AST-ENG-0403,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-01-03T00:00:00,1.9,613055.0,303
HIS-002819,AST-ENG-0254,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2023-04-25T00:00:00,3.6,245859.0,93
HIS-002820,AST-S_A-0462,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-11-05T00:00:00,1.4,508974.0,376
HIS-002821,AST-ENG-0074,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2022-02-06T00:00:00,7.9,242698.0,413
HIS-002822,AST-S_A-0139,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-01-20T00:00:00,1.5,406440.0,448
HIS-002823,AST-ENG-0244,SEC-RKMP-BPL,ENGINEERING,JointWelding,2021-11-06T00:00:00,3.1,308705.0,366
HIS-002824,AST-S_A-0372,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-09-11T00:00:00,3.9,204569.0,270
HIS-002825,AST-S_A-0427,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-11-19T00:00:00,4.8,580051.0,141
HIS-002826,AST-S_A-0463,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-03-14T00:00:00,4.9,623561.0,382
HIS-002827,AST-ENG-0352,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-04-23T00:00:00,3.1,131804.0,385
HIS-002828,AST-S_A-0219,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-09-18T00:00:00,4.4,229933.0,588
HIS-002829,AST-ENG-0433,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-10-23T00:00:00,2.5,47132.0,488
HIS-002830,AST-S_A-0026,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-08-12T00:00:00,1.6,339556.0,394
HIS-002831,AST-S_A-0009,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2021-09-17T00:00:00,6.3,296025.0,191
HIS-002832,AST-ENG-0133,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-04-01T00:00:00,5.9,354504.0,365
HIS-002833,AST-S_A-0219,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-02-27T00:00:00,6.4,187461.0,491
HIS-002834,AST-S_A-0261,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-06-07T00:00:00,4.5,236404.0,259
HIS-002835,AST-ENG-0442,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-07-03T00:00:00,4.0,119878.0,339
HIS-002836,AST-S_A-0102,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2021-12-16T00:00:00,2.4,405177.0,372
HIS-002837,AST-S_A-0071,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-03-21T00:00:00,4.1,184659.0,269
HIS-002838,AST-S_A-0152,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-08-09T00:00:00,1.1,454541.0,48
HIS-002839,AST-ENG-0397,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-06-17T00:00:00,2.6,325910.0,242
HIS-002840,AST-TRA-0482,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2024-04-07T00:00:00,8.0,492635.0,210
HIS-002841,AST-S_A-0471,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-09-04T00:00:00,1.7,637687.0,272
HIS-002842,AST-TRA-0311,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-12-20T00:00:00,3.9,633036.0,321
HIS-002843,AST-TRA-0474,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-07-23T00:00:00,3.3,292942.0,291
HIS-002844,AST-ENG-0412,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-10-02T00:00:00,7.0,636799.0,107
HIS-002845,AST-ENG-0487,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-10-05T00:00:00,7.6,486383.0,234
HIS-002846,AST-S_A-0036,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-03-29T00:00:00,3.7,329341.0,424
HIS-002847,AST-ENG-0317,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-06-07T00:00:00,7.9,320414.0,392
HIS-002848,AST-S_A-0404,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-01-09T00:00:00,5.6,343457.0,404
HIS-002849,AST-S_A-0080,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-04-21T00:00:00,7.0,621952.0,275
HIS-002850,AST-TRA-0122,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2026-02-05T00:00:00,3.9,596007.0,376
HIS-002851,AST-S_A-0251,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-04-12T00:00:00,1.3,357730.0,455
HIS-002852,AST-S_A-0022,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-03-31T00:00:00,2.7,514794.0,357
HIS-002853,AST-ENG-0199,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2023-12-29T00:00:00,4.1,503269.0,30
HIS-002854,AST-S_A-0035,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-05-08T00:00:00,1.5,534069.0,466
HIS-002855,AST-S_A-0170,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-07-09T00:00:00,7.7,273719.0,364
HIS-002856,AST-S_A-0494,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-12-22T00:00:00,1.3,363325.0,168
HIS-002857,AST-S_A-0408,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-04-24T00:00:00,1.3,39802.0,185
HIS-002858,AST-ENG-0019,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2025-08-24T00:00:00,5.1,267090.0,229
HIS-002859,AST-S_A-0188,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-09-25T00:00:00,1.3,493296.0,187
HIS-002860,AST-ENG-0271,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-02-05T00:00:00,4.0,588189.0,297
HIS-002861,AST-TRA-0375,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2023-01-26T00:00:00,4.5,587591.0,366
HIS-002862,AST-S_A-0278,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-03-17T00:00:00,1.3,259495.0,467
HIS-002863,AST-S_A-0111,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-06-17T00:00:00,1.8,548570.0,118
HIS-002864,AST-ENG-0295,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2025-11-15T00:00:00,7.7,222373.0,298
HIS-002865,AST-TRA-0168,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-01-22T00:00:00,3.1,293646.0,271
HIS-002866,AST-TRA-0276,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2021-12-23T00:00:00,1.3,283302.0,467
HIS-002867,AST-ENG-0001,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-05-06T00:00:00,6.9,232887.0,262
HIS-002868,AST-S_A-0053,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-03-04T00:00:00,5.5,88778.0,159
HIS-002869,AST-TRA-0492,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-11-17T00:00:00,1.0,95552.0,313
HIS-002870,AST-ENG-0358,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-01-24T00:00:00,7.1,53004.0,254
HIS-002871,AST-TRA-0140,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-01-05T00:00:00,3.0,647589.0,261
HIS-002872,AST-S_A-0282,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-03-18T00:00:00,4.8,608256.0,326
HIS-002873,AST-ENG-0376,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-08-22T00:00:00,3.0,521934.0,420
HIS-002874,AST-S_A-0251,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-12-22T00:00:00,3.4,264295.0,324
HIS-002875,AST-S_A-0499,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-01-07T00:00:00,7.0,384622.0,407
HIS-002876,AST-S_A-0090,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-09-02T00:00:00,1.8,409563.0,483
HIS-002877,AST-S_A-0057,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-03-13T00:00:00,5.6,353261.0,163
HIS-002878,AST-ENG-0181,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-04-18T00:00:00,7.7,388665.0,292
HIS-002879,AST-S_A-0359,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-12-26T00:00:00,7.7,353281.0,117
HIS-002880,AST-ENG-0299,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-07-07T00:00:00,2.4,519550.0,433
HIS-002881,AST-S_A-0135,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-08-14T00:00:00,1.8,179010.0,265
HIS-002882,AST-S_A-0228,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-05-21T00:00:00,3.9,50441.0,340
HIS-002883,AST-TRA-0392,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-10-23T00:00:00,4.6,504148.0,186
HIS-002884,AST-TRA-0015,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2024-03-06T00:00:00,7.5,41065.0,279
HIS-002885,AST-S_A-0359,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-08-18T00:00:00,1.5,165602.0,127
HIS-002886,AST-S_A-0126,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-01-16T00:00:00,5.0,484242.0,169
HIS-002887,AST-S_A-0319,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-06-07T00:00:00,6.7,310468.0,416
HIS-002888,AST-ENG-0205,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-09-20T00:00:00,5.4,301129.0,441
HIS-002889,AST-S_A-0450,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-03-10T00:00:00,2.8,567992.0,354
HIS-002890,AST-S_A-0084,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-08-27T00:00:00,3.8,479062.0,259
HIS-002891,AST-S_A-0427,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-03-06T00:00:00,7.6,454221.0,349
HIS-002892,AST-ENG-0097,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2025-11-27T00:00:00,2.7,127550.0,336
HIS-002893,AST-S_A-0094,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-07-26T00:00:00,2.4,68210.0,375
HIS-002894,AST-ENG-0043,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-10-15T00:00:00,4.0,449000.0,400
HIS-002895,AST-ENG-0245,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2026-05-16T00:00:00,6.1,177918.0,380
HIS-002896,AST-ENG-0353,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-03-07T00:00:00,2.7,354843.0,541
HIS-002897,AST-ENG-0124,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-01-18T00:00:00,6.4,46901.0,284
HIS-002898,AST-S_A-0171,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-08-29T00:00:00,6.2,329052.0,220
HIS-002899,AST-S_A-0045,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-12-09T00:00:00,2.2,92979.0,382
HIS-002900,AST-S_A-0162,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-04-25T00:00:00,4.3,304418.0,204
HIS-002901,AST-S_A-0080,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-11-04T00:00:00,5.1,367444.0,321
HIS-002902,AST-ENG-0317,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-10-01T00:00:00,2.5,166332.0,281
HIS-002903,AST-TRA-0303,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2026-03-15T00:00:00,3.2,392870.0,164
HIS-002904,AST-TRA-0141,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-03-22T00:00:00,7.2,602619.0,412
HIS-002905,AST-ENG-0271,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-12-28T00:00:00,1.3,92320.0,366
HIS-002906,AST-ENG-0397,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-02-25T00:00:00,4.0,327563.0,249
HIS-002907,AST-ENG-0047,SEC-RKMP-BPL,ENGINEERING,JointWelding,2026-07-10T00:00:00,7.6,277181.0,91
HIS-002908,AST-ENG-0118,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-03-26T00:00:00,4.7,488639.0,361
HIS-002909,AST-S_A-0179,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-12-23T00:00:00,4.5,157772.0,46
HIS-002910,AST-TRA-0104,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-05-01T00:00:00,5.2,440306.0,218
HIS-002911,AST-TRA-0393,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2026-03-08T00:00:00,7.1,173345.0,166
HIS-002912,AST-S_A-0251,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-10-02T00:00:00,4.2,470394.0,403
HIS-002913,AST-S_A-0324,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-02-01T00:00:00,1.0,542117.0,361
HIS-002914,AST-S_A-0355,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-10-05T00:00:00,6.7,549669.0,299
HIS-002915,AST-S_A-0435,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-07-31T00:00:00,2.4,50754.0,356
HIS-002916,AST-ENG-0371,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-04-10T00:00:00,6.7,462858.0,388
HIS-002917,AST-ENG-0173,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-02-27T00:00:00,7.8,132796.0,356
HIS-002918,AST-TRA-0041,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-03-09T00:00:00,1.9,198785.0,513
HIS-002919,AST-S_A-0489,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-05-16T00:00:00,4.2,133039.0,221
HIS-002920,AST-TRA-0069,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2026-05-04T00:00:00,7.3,150159.0,474
HIS-002921,AST-S_A-0292,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-09-10T00:00:00,4.4,266470.0,433
HIS-002922,AST-S_A-0022,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-05-12T00:00:00,3.8,54889.0,228
HIS-002923,AST-TRA-0266,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-10-16T00:00:00,7.3,290425.0,353
HIS-002924,AST-S_A-0103,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-01-08T00:00:00,6.4,318892.0,428
HIS-002925,AST-S_A-0008,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-01-10T00:00:00,3.0,515010.0,198
HIS-002926,AST-S_A-0400,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-09-10T00:00:00,5.0,576423.0,114
HIS-002927,AST-S_A-0120,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2026-08-07T00:00:00,6.2,588466.0,416
HIS-002928,AST-S_A-0174,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2021-12-17T00:00:00,5.6,613966.0,89
HIS-002929,AST-S_A-0301,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-11-24T00:00:00,2.2,307091.0,208
HIS-002930,AST-S_A-0287,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-02-14T00:00:00,6.1,94469.0,371
HIS-002931,AST-ENG-0092,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2026-03-25T00:00:00,1.3,262680.0,408
HIS-002932,AST-ENG-0190,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-11-03T00:00:00,4.0,583479.0,253
HIS-002933,AST-ENG-0070,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-02-22T00:00:00,5.9,253882.0,553
HIS-002934,AST-ENG-0001,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-04-30T00:00:00,3.8,202207.0,227
HIS-002935,AST-TRA-0267,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-09-12T00:00:00,1.6,48388.0,201
HIS-002936,AST-TRA-0221,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2022-08-26T00:00:00,4.6,295112.0,235
HIS-002937,AST-TRA-0276,SEC-RKMP-BPL,TRACTION,OHEInspection,2023-02-15T00:00:00,4.6,531351.0,380
HIS-002938,AST-ENG-0484,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-09-21T00:00:00,4.0,59068.0,148
HIS-002939,AST-TRA-0023,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-08-09T00:00:00,2.1,498456.0,234
HIS-002940,AST-TRA-0347,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2025-07-28T00:00:00,2.8,546359.0,401
HIS-002941,AST-ENG-0173,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-08-15T00:00:00,1.1,222732.0,325
HIS-002942,AST-S_A-0345,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-11-22T00:00:00,5.8,458631.0,448
HIS-002943,AST-S_A-0139,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-09-24T00:00:00,7.2,540752.0,582
HIS-002944,AST-ENG-0038,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2025-02-28T00:00:00,4.5,66230.0,212
HIS-002945,AST-TRA-0329,SEC-RKMP-BPL,TRACTION,DropperReplacement,2025-05-06T00:00:00,6.9,281610.0,517
HIS-002946,AST-S_A-0297,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-08-18T00:00:00,4.9,55354.0,202
HIS-002947,AST-S_A-0350,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2026-08-07T00:00:00,5.8,195273.0,286
HIS-002948,AST-TRA-0375,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2023-04-18T00:00:00,6.6,479359.0,240
HIS-002949,AST-S_A-0036,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-12-13T00:00:00,6.4,589298.0,408
HIS-002950,AST-ENG-0334,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2024-01-09T00:00:00,2.3,297058.0,276
HIS-002951,AST-S_A-0219,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-06-14T00:00:00,5.4,419360.0,421
HIS-002952,AST-S_A-0368,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-10-01T00:00:00,7.1,295714.0,472
HIS-002953,AST-TRA-0158,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2026-08-24T00:00:00,3.7,456669.0,84
HIS-002954,AST-S_A-0198,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-10-13T00:00:00,1.8,298181.0,91
HIS-002955,AST-TRA-0420,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-11-17T00:00:00,2.3,282493.0,272
HIS-002956,AST-S_A-0301,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-03-03T00:00:00,7.3,609329.0,233
HIS-002957,AST-TRA-0068,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2024-12-12T00:00:00,4.5,160386.0,191
HIS-002958,AST-TRA-0186,SEC-RKMP-BPL,TRACTION,DropperReplacement,2024-08-17T00:00:00,4.9,83016.0,204
HIS-002959,AST-TRA-0303,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-06-10T00:00:00,3.4,269101.0,280
HIS-002960,AST-S_A-0432,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-08-02T00:00:00,6.3,132479.0,591
HIS-002961,AST-ENG-0398,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-09-03T00:00:00,2.9,437494.0,222
HIS-002962,AST-S_A-0309,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-07-21T00:00:00,6.4,487884.0,415
HIS-002963,AST-TRA-0014,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2026-08-31T00:00:00,1.5,604930.0,129
HIS-002964,AST-ENG-0137,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-04-02T00:00:00,6.2,271130.0,205
HIS-002965,AST-S_A-0062,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-12-24T00:00:00,4.9,380192.0,465
HIS-002966,AST-S_A-0427,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-12-18T00:00:00,6.4,95137.0,387
HIS-002967,AST-S_A-0480,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-11-05T00:00:00,6.3,638290.0,253
HIS-002968,AST-S_A-0378,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-03-18T00:00:00,7.4,179881.0,111
HIS-002969,AST-TRA-0438,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-07-22T00:00:00,3.5,94309.0,149
HIS-002970,AST-S_A-0337,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-11-16T00:00:00,2.1,524118.0,57
HIS-002971,AST-TRA-0204,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-08-13T00:00:00,1.8,191292.0,442
HIS-002972,AST-TRA-0257,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-12-26T00:00:00,5.0,638539.0,170
HIS-002973,AST-S_A-0404,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-06-10T00:00:00,2.6,223560.0,386
HIS-002974,AST-S_A-0354,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-02-01T00:00:00,1.7,488648.0,476
