movement_id,train_id,section_id,arrival_time,departure_time,direction
MOV-000496,TRN-12019,SEC-DDU-PNBE,2026-03-11T17:10:00,2026-03-11T17:44:00,DOWN
MOV-000497,TRN-12019,SEC-CNB-PRYJ,2026-03-11T18:06:00,2026-03-11T18:52:00,DOWN
MOV-000498,TRN-12019,SEC-HWH-KGP,2026-03-12T15:30:00,2026-03-12T15:56:00,DOWN
MOV-000499,TRN-12019,SEC-NDLS-GZB,2026-03-12T16:10:00,2026-03-12T16:40:00,DOWN
MOV-000500,TRN-12019,SEC-BRC-ADI,2026-03-12T17:02:00,2026-03-12T17:27:00,DOWN
MOV-000501,TRN-12019,SEC-DDU-PNBE,2026-03-13T13:45:00,2026-03-13T14:21:00,DOWN
MOV-000502,TRN-12019,SEC-ST-BRC,2026-03-13T14:42:00,2026-03-13T15:07:00,DOWN
MOV-000503,TRN-12019,SEC-GZB-CNB,2026-03-14T16:15:00,2026-03-14T17:05:00,DOWN
MOV-000504,TRN-12020,SEC-BRC-ADI,2026-03-01T05:15:00,2026-03-01T06:00:00,UP
MOV-000505,TRN-12020,SEC-CNB-PRYJ,2026-03-01T06:24:00,2026-03-01T06:52:00,UP
MOV-000506,TRN-12020,SEC-BCT-ST,2026-03-01T07:05:00,2026-03-01T07:50:00,UP
MOV-000507,TRN-12020,SEC-BCT-ST,2026-03-02T19:00:00,2026-03-02T19:47:00,UP
MOV-000508,TRN-12020,SEC-CNB-PRYJ,2026-03-02T20:01:00,2026-03-02T20:42:00,UP
MOV-000509,TRN-12020,SEC-PRYJ-DDU,2026-03-02T21:11:00,2026-03-02T21:43:00,UP
MOV-000510,TRN-12020,SEC-CNB-PRYJ,2026-03-03T07:45:00,2026-03-03T08:23:00,UP
MOV-000511,TRN-12020,SEC-HWH-KGP,2026-03-04T07:30:00,2026-03-04T07:56:00,UP
MOV-000512,TRN-12020,SEC-BRC-ADI,2026-03-05T20:00:00,2026-03-05T20:27:00,UP
MOV-000513,TRN-12020,SEC-GZB-CNB,2026-03-06T12:45:00,2026-03-06T13:38:00,UP
MOV-000514,TRN-12020,SEC-DDU-PNBE,2026-03-07T20:15:00,2026-03-07T20:51:00,UP
MOV-000515,TRN-12020,SEC-BCT-ST,2026-03-07T21:13:00,2026-03-07T21:39:00,UP
MOV-000516,TRN-12020,SEC-DDU-PNBE,2026-03-08T09:00:00,2026-03-08T09:28:00,UP
MOV-000517,TRN-12020,SEC-DDU-PNBE,2026-03-09T14:45:00,2026-03-09T15:13:00,UP
MOV-000518,TRN-12020,SEC-GZB-CNB,2026-03-10T13:45:00,2026-03-10T14:10:00,UP
MOV-000519,TRN-12020,SEC-MAS-RU,2026-03-10T14:27:00,2026-03-10T14:57:00,UP
MOV-000520,TRN-12020,SEC-CNB-PRYJ,2026-03-11T09:45:00,2026-03-11T10:22:00,UP
MOV-000521,TRN-12020,SEC-NDLS-GZB,2026-03-11T10:47:00,2026-03-11T11:33:00,UP
MOV-000522,TRN-12020,SEC-MAS-RU,2026-03-11T11:54:00,2026-03-11T12:37:00,UP
MOV-000523,TRN-12020,SEC-BRC-ADI,2026-03-12T08:15:00,2026-03-12T08:53:00,UP
MOV-000524,TRN-12020,SEC-HWH-KGP,2026-03-13T14:15:00,2026-03-13T14:48:00,UP
MOV-000525,TRN-12020,SEC-HWH-KGP,2026-03-14T10:45:00,2026-03-14T11:23:00,UP
MOV-000526,TRN-12021,SEC-BCT-ST,2026-03-01T16:15:00,2026-03-01T16:43:00,DOWN
MOV-000527,TRN-12021,SEC-NDLS-GZB,2026-03-02T18:00:00,2026-03-02T18:32:00,DOWN
MOV-000528,TRN-12021,SEC-BCT-ST,2026-03-02T18:42:00,2026-03-02T19:31:00,DOWN
MOV-000529,TRN-12021,SEC-BRC-ADI,2026-03-03T17:30:00,2026-03-03T18:07:00,DOWN
MOV-000530,TRN-12021,SEC-PRYJ-DDU,2026-03-03T18:27:00,2026-03-03T18:57:00,DOWN
MOV-000531,TRN-12021,SEC-BCT-ST,2026-03-03T19:26:00,2026-03-03T20:10:00,DOWN
MOV-000532,TRN-12021,SEC-MAS-RU,2026-03-04T14:15:00,2026-03-04T15:06:00,DOWN
MOV-000533,TRN-12021,SEC-BRC-ADI,2026-03-05T11:15:00,2026-03-05T11:49:00,DOWN
MOV-000534,TRN-12021,SEC-GZB-CNB,2026-03-06T19:00:00,2026-03-06T19:51:00,DOWN
MOV-000535,TRN-12021,SEC-DDU-PNBE,2026-03-06T20:12:00,2026-03-06T21:01:00,DOWN
MOV-000536,TRN-12021,SEC-HWH-KGP,2026-03-06T21:28:00,2026-03-06T22:18:00,DOWN
MOV-000537,TRN-12021,SEC-BRC-ADI,2026-03-07T11:45:00,2026-03-07T12:15:00,DOWN
MOV-000538,TRN-12021,SEC-BCT-ST,2026-03-07T12:36:00,2026-03-07T13:22:00,DOWN
MOV-000539,TRN-12021,SEC-HWH-KGP,2026-03-07T13:47:00,2026-03-07T14:40:00,DOWN
MOV-000540,TRN-12021,SEC-HWH-KGP,2026-03-08T10:45:00,2026-03-08T11:13:00,DOWN
MOV-000541,TRN-12021,SEC-PRYJ-DDU,2026-03-08T11:26:00,2026-03-08T12:14:00,DOWN
MOV-000542,TRN-12021,SEC-GZB-CNB,2026-03-08T12:36:00,2026-03-08T13:17:00,DOWN
MOV-000543,TRN-12021,SEC-ST-BRC,2026-03-09T10:30:00,2026-03-09T11:08:00,DOWN
MOV-000544,TRN-12021,SEC-PRYJ-DDU,2026-03-09T11:28:00,2026-03-09T12:18:00,DOWN
MOV-000545,TRN-12021,SEC-BRC-ADI,2026-03-10T16:45:00,2026-03-10T17:17:00,DOWN
MOV-000546,TRN-12021,SEC-BCT-ST,2026-03-10T17:33:00,2026-03-10T18:05:00,DOWN
MOV-000547,TRN-12021,SEC-CNB-PRYJ,2026-03-10T18:31:00,2026-03-10T18:58:00,DOWN
MOV-000548,TRN-12021,SEC-ST-BRC,2026-03-11T14:00:00,2026-03-11T14:35:00,DOWN
MOV-000549,TRN-12021,SEC-BRC-ADI,2026-03-11T14:48:00,2026-03-11T15:13:00,DOWN
MOV-000550,TRN-12021,SEC-HWH-KGP,2026-03-12T15:00:00,2026-03-12T15:33:00,DOWN
MOV-000551,TRN-12021,SEC-CNB-PRYJ,2026-03-12T15:50:00,2026-03-12T16:27:00,DOWN
MOV-000552,TRN-12021,SEC-DDU-PNBE,2026-03-12T16:56:00,2026-03-12T17:28:00,DOWN
MOV-000553,TRN-12021,SEC-PRYJ-DDU,2026-03-13T10:15:00,2026-03-13T10:51:00,DOWN
MOV-000554,TRN-12021,SEC-ST-BRC,2026-03-13T11:11:00,2026-03-13T11:37:00,DOWN
MOV-000555,TRN-12021,SEC-PRYJ-DDU,2026-03-14T20:00:00,2026-03-14T20:27:00,DOWN
MOV-000556,TRN-12021,SEC-ST-BRC,2026-03-14T20:52:00,2026-03-14T21:36:00,DOWN
MOV-000557,TRN-12022,SEC-BCT-ST,2026-03-01T18:15:00,2026-03-01T18:44:00,UP
MOV-000558,TRN-12022,SEC-ST-BRC,2026-03-02T16:15:00,2026-03-02T17:02:00,UP
MOV-000559,TRN-12022,SEC-GZB-CNB,2026-03-02T17:17:00,2026-03-02T18:04:00,UP
MOV-000560,TRN-12022,SEC-PRYJ-DDU,2026-03-02T18:19:00,2026-03-02T18:51:00,UP
MOV-000561,TRN-12022,SEC-BRC-ADI,2026-03-03T06:15:00,2026-03-03T07:00:00,UP
MOV-000562,TRN-12022,SEC-CNB-PRYJ,2026-03-03T07:24:00,2026-03-03T08:08:00,UP
MOV-000563,TRN-12022,SEC-MAS-RU,2026-03-04T17:00:00,2026-03-04T17:35:00,UP
MOV-000564,TRN-12022,SEC-MAS-RU,2026-03-05T06:30:00,2026-03-05T06:57:00,UP
MOV-000565,TRN-12022,SEC-HWH-KGP,2026-03-05T07:20:00,2026-03-05T08:06:00,UP
MOV-000566,TRN-12022,SEC-BCT-ST,2026-03-05T08:31:00,2026-03-05T09:18:00,UP
MOV-000567,TRN-12022,SEC-DDU-PNBE,2026-03-06T16:45:00,2026-03-06T17:37:00,UP
MOV-000568,TRN-12022,SEC-BCT-ST,2026-03-07T17:30:00,2026-03-07T18:22:00,UP
MOV-000569,TRN-12022,SEC-ST-BRC,2026-03-07T18:37:00,2026-03-07T19:29:00,UP
MOV-000570,TRN-12022,SEC-PRYJ-DDU,2026-03-08T16:15:00,2026-03-08T17:04:00,UP
MOV-000571,TRN-12022,SEC-BCT-ST,2026-03-08T17:22:00,2026-03-08T18:06:00,UP
MOV-000572,TRN-12022,SEC-BRC-ADI,2026-03-09T06:45:00,2026-03-09T07:37:00,UP
MOV-000573,TRN-12022,SEC-PRYJ-DDU,2026-03-10T18:15:00,2026-03-10T19:04:00,UP
MOV-000574,TRN-12022,SEC-GZB-CNB,2026-03-10T19:14:00,2026-03-10T19:48:00,UP
MOV-000575,TRN-12022,SEC-HWH-KGP,2026-03-10T20:09:00,2026-03-10T20:38:00,UP
MOV-000576,TRN-12022,SEC-BCT-ST,2026-03-11T18:45:00,2026-03-11T19:27:00,UP
MOV-000577,TRN-12022,SEC-MAS-RU,2026-03-12T16:30:00,2026-03-12T17:01:00,UP
MOV-000578,TRN-12022,SEC-CNB-PRYJ,2026-03-12T17:22:00,2026-03-12T18:11:00,UP
MOV-000579,TRN-12022,SEC-BRC-ADI,2026-03-12T18:25:00,2026-03-12T18:56:00,UP
MOV-000580,TRN-12022,SEC-GZB-CNB,2026-03-13T17:45:00,2026-03-13T18:33:00,UP
MOV-000581,TRN-12022,SEC-CNB-PRYJ,2026-03-13T18:56:00,2026-03-13T19:23:00,UP
MOV-000582,TRN-12022,SEC-BRC-ADI,2026-03-13T19:36:00,2026-03-13T20:06:00,UP
MOV-000583,TRN-12022,SEC-GZB-CNB,2026-03-14T08:15:00,2026-03-14T09:09:00,UP
MOV-000584,TRN-12022,SEC-DDU-PNBE,2026-03-14T09:19:00,2026-03-14T09:57:00,UP
MOV-000585,TRN-12022,SEC-BCT-ST,2026-03-14T10:09:00,2026-03-14T10:47:00,UP
MOV-000586,TRN-12023,SEC-PRYJ-DDU,2026-03-01T11:15:00,2026-03-01T12:00:00,DOWN
MOV-000587,TRN-12023,SEC-CNB-PRYJ,2026-03-02T05:30:00,2026-03-02T05:59:00,DOWN
MOV-000588,TRN-12023,SEC-ST-BRC,2026-03-02T06:11:00,2026-03-02T06:52:00,DOWN
MOV-000589,TRN-12023,SEC-GZB-CNB,2026-03-02T07:09:00,2026-03-02T07:55:00,DOWN
MOV-000590,TRN-12023,SEC-BRC-ADI,2026-03-03T11:00:00,2026-03-03T11:31:00,DOWN
MOV-000591,TRN-12023,SEC-GZB-CNB,2026-03-04T18:45:00,2026-03-04T19:33:00,DOWN
MOV-000592,TRN-12023,SEC-BRC-ADI,2026-03-05T10:30:00,2026-03-05T11:16:00,DOWN
MOV-000593,TRN-12023,SEC-GZB-CNB,2026-03-06T12:15:00,2026-03-06T13:08:00,DOWN
MOV-000594,TRN-12023,SEC-MAS-RU,2026-03-07T07:00:00,2026-03-07T07:39:00,DOWN
MOV-000595,TRN-12023,SEC-PRYJ-DDU,2026-03-07T08:04:00,2026-03-07T08:52:00,DOWN
MOV-000596,TRN-12023,SEC-BCT-ST,2026-03-08T05:45:00,2026-03-08T06:34:00,DOWN
MOV-000597,TRN-12023,SEC-GZB-CNB,2026-03-08T06:56:00,2026-03-08T07:48:00,DOWN
MOV-000598,TRN-12023,SEC-HWH-KGP,2026-03-08T08:00:00,2026-03-08T08:43:00,DOWN
MOV-000599,TRN-12023,SEC-ST-BRC,2026-03-09T11:00:00,2026-03-09T11:37:00,DOWN
MOV-000600,TRN-12023,SEC-BRC-ADI,2026-03-09T11:54:00,2026-03-09T12:40:00,DOWN
MOV-000601,TRN-12023,SEC-PRYJ-DDU,2026-03-10T06:30:00,2026-03-10T06:59:00,DOWN
MOV-000602,TRN-12023,SEC-GZB-CNB,2026-03-10T07:10:00,2026-03-10T07:38:00,DOWN
MOV-000603,TRN-12023,SEC-NDLS-GZB,2026-03-10T07:55:00,2026-03-10T08:44:00,DOWN
MOV-000604,TRN-12023,SEC-MAS-RU,2026-03-11T18:00:00,2026-03-11T18:49:00,DOWN
MOV-000605,TRN-12023,SEC-DDU-PNBE,2026-03-11T19:07:00,2026-03-11T19:42:00,DOWN
MOV-000606,TRN-12023,SEC-CNB-PRYJ,2026-03-11T20:06:00,2026-03-11T20:47:00,DOWN
MOV-000607,TRN-12023,SEC-NDLS-GZB,2026-03-12T12:00:00,2026-03-12T12:42:00,DOWN
MOV-000608,TRN-12023,SEC-HWH-KGP,2026-03-13T17:45:00,2026-03-13T18:37:00,DOWN
MOV-000609,TRN-12023,SEC-NDLS-GZB,2026-03-14T14:00:00,2026-03-14T14:44:00,DOWN
MOV-000610,TRN-12024,SEC-HWH-KGP,2026-03-01T07:30:00,2026-03-01T08:17:00,UP
MOV-000611,TRN-12024,SEC-NDLS-GZB,2026-03-01T08:32:00,2026-03-01T08:58:00,UP
MOV-000612,TRN-12024,SEC-BCT-ST,2026-03-01T09:14:00,2026-03-01T10:03:00,UP
MOV-000613,TRN-12024,SEC-HWH-KGP,2026-03-02T17:15:00,2026-03-02T17:55:00,UP
MOV-000614,TRN-12024,SEC-BCT-ST,2026-03-03T06:15:00,2026-03-03T07:08:00,UP
MOV-000615,TRN-12024,SEC-NDLS-GZB,2026-03-03T07:33:00,2026-03-03T08:04:00,UP
MOV-000616,TRN-12024,SEC-HWH-KGP,2026-03-04T17:00:00,2026-03-04T17:31:00,UP
MOV-000617,TRN-12024,SEC-BCT-ST,2026-03-05T08:30:00,2026-03-05T08:55:00,UP
MOV-000618,TRN-12024,SEC-HWH-KGP,2026-03-05T09:06:00,2026-03-05T09:31:00,UP
MOV-000619,TRN-12024,SEC-MAS-RU,2026-03-06T08:45:00,2026-03-06T09:37:00,UP
MOV-000620,TRN-12024,SEC-NDLS-GZB,2026-03-06T10:02:00,2026-03-06T10:53:00,UP
MOV-000621,TRN-12024,SEC-BCT-ST,2026-03-07T06:30:00,2026-03-07T07:04:00,UP
MOV-000622,TRN-12024,SEC-BRC-ADI,2026-03-07T07:32:00,2026-03-07T08:16:00,UP
MOV-000623,TRN-12024,SEC-DDU-PNBE,2026-03-08T07:45:00,2026-03-08T08:35:00,UP
MOV-000624,TRN-12024,SEC-HWH-KGP,2026-03-09T07:45:00,2026-03-09T08:17:00,UP
MOV-000625,TRN-12024,SEC-MAS-RU,2026-03-09T08:43:00,2026-03-09T09:13:00,UP
MOV-000626,TRN-12024,SEC-CNB-PRYJ,2026-03-09T09:35:00,2026-03-09T10:15:00,UP
MOV-000627,TRN-12024,SEC-PRYJ-DDU,2026-03-10T06:15:00,2026-03-10T06:50:00,UP
MOV-000628,TRN-12024,SEC-MAS-RU,2026-03-10T07:00:00,2026-03-10T07:30:00,UP
MOV-000629,TRN-12024,SEC-DDU-PNBE,2026-03-11T08:45:00,2026-03-11T09:26:00,UP
MOV-000630,TRN-12024,SEC-BCT-ST,2026-03-11T09:37:00,2026-03-11T10:16:00,UP
MOV-000631,TRN-12024,SEC-GZB-CNB,2026-03-11T10:40:00,2026-03-11T11:14:00,UP
MOV-000632,TRN-12024,SEC-GZB-CNB,2026-03-12T06:00:00,2026-03-12T06:29:00,UP
MOV-000633,TRN-12024,SEC-HWH-KGP,2026-03-12T06:51:00,2026-03-12T07:33:00,UP
MOV-000634,TRN-12024,SEC-DDU-PNBE,2026-03-12T07:55:00,2026-03-12T08:33:00,UP
MOV-000635,TRN-12024,SEC-ST-BRC,2026-03-13T07:00:00,2026-03-13T07:33:00,UP
MOV-000636,TRN-12024,SEC-DDU-PNBE,2026-03-13T08:00:00,2026-03-13T08:52:00,UP
MOV-000637,TRN-12024,SEC-GZB-CNB,2026-03-14T07:00:00,2026-03-14T07:53:00,UP
MOV-000638,TRN-12025,SEC-MAS-RU,2026-03-01T18:15:00,2026-03-01T19:05:00,DOWN
MOV-000639,TRN-12025,SEC-ST-BRC,2026-03-01T19:22:00,2026-03-01T20:09:00,DOWN
MOV-000640,TRN-12025,SEC-DDU-PNBE,2026-03-01T20:28:00,2026-03-01T21:01:00,DOWN
MOV-000641,TRN-12025,SEC-NDLS-GZB,2026-03-02T15:15:00,2026-03-02T16:08:00,DOWN
MOV-000642,TRN-12025,SEC-ST-BRC,2026-03-02T16:31:00,2026-03-02T17:12:00,DOWN
MOV-000643,TRN-12025,SEC-NDLS-GZB,2026-03-03T15:15:00,2026-03-03T15:48:00,DOWN
MOV-000644,TRN-12025,SEC-BCT-ST,2026-03-03T15:59:00,2026-03-03T16:53:00,DOWN
MOV-000645,TRN-12025,SEC-MAS-RU,2026-03-04T15:45:00,2026-03-04T16:11:00,DOWN
MOV-000646,TRN-12025,SEC-DDU-PNBE,2026-03-04T16:27:00,2026-03-04T17:02:00,DOWN
MOV-000647,TRN-12025,SEC-GZB-CNB,2026-03-04T17:24:00,2026-03-04T17:54:00,DOWN
MOV-000648,TRN-12025,SEC-CNB-PRYJ,2026-03-05T16:15:00,2026-03-05T17:00:00,DOWN
MOV-000649,TRN-12025,SEC-BCT-ST,2026-03-05T17:15:00,2026-03-05T17:44:00,DOWN
MOV-000650,TRN-12025,SEC-ST-BRC,2026-03-05T17:59:00,2026-03-05T18:51:00,DOWN
MOV-000651,TRN-12025,SEC-CNB-PRYJ,2026-03-06T11:30:00,2026-03-06T12:00:00,DOWN
MOV-000652,TRN-12025,SEC-ST-BRC,2026-03-07T20:45:00,2026-03-07T21:29:00,DOWN
MOV-000653,TRN-12025,SEC-BCT-ST,2026-03-08T07:30:00,2026-03-08T08:21:00,DOWN
MOV-000654,TRN-12025,SEC-ST-BRC,2026-03-09T07:45:00,2026-03-09T08:25:00,DOWN
MOV-000655,TRN-12025,SEC-NDLS-GZB,2026-03-10T19:45:00,2026-03-10T20:13:00,DOWN
MOV-000656,TRN-12025,SEC-BRC-ADI,2026-03-11T21:30:00,2026-03-11T22:15:00,DOWN
MOV-000657,TRN-12025,SEC-GZB-CNB,2026-03-11T22:35:00,2026-03-11T23:11:00,DOWN
MOV-000658,TRN-12025,SEC-HWH-KGP,2026-03-11T23:32:00,2026-03-12T00:06:00,DOWN
MOV-000659,TRN-12025,SEC-CNB-PRYJ,2026-03-12T17:30:00,2026-03-12T18:03:00,DOWN
MOV-000660,TRN-12025,SEC-PRYJ-DDU,2026-03-12T18:24:00,2026-03-12T19:03:00,DOWN
MOV-000661,TRN-12025,SEC-MAS-RU,2026-03-12T19:31:00,2026-03-12T20:14:00,DOWN
MOV-000662,TRN-12025,SEC-HWH-KGP,2026-03-13T12:30:00,2026-03-13T13:12:00,DOWN
MOV-000663,TRN-12025,SEC-BCT-ST,2026-03-13T13:26:00,2026-03-13T14:10:00,DOWN
MOV-000664,TRN-12025,SEC-CNB-PRYJ,2026-03-13T14:33:00,2026-03-13T15:25:00,DOWN
MOV-000665,TRN-12025,SEC-DDU-PNBE,2026-03-14T12:00:00,2026-03-14T12:40:00,DOWN
MOV-000666,TRN-12025,SEC-HWH-KGP,2026-03-14T12:58:00,2026-03-14T13:25:00,DOWN
MOV-000667,TRN-12026,SEC-BCT-ST,2026-03-01T23:30:00,2026-03-01T23:56:00,UP
MOV-000668,TRN-12026,SEC-PRYJ-DDU,2026-03-02T00:15:00,2026-03-02T00:57:00,UP
MOV-000669,TRN-12026,SEC-DDU-PNBE,2026-03-02T02:15:00,2026-03-02T02:48:00,UP
MOV-000670,TRN-12026,SEC-NDLS-GZB,2026-03-02T03:16:00,2026-03-02T04:00:00,UP
MOV-000671,TRN-12026,SEC-HWH-KGP,2026-03-02T04:18:00,2026-03-02T05:01:00,UP
MOV-000672,TRN-12026,SEC-NDLS-GZB,2026-03-03T01:00:00,2026-03-03T01:43:00,UP
MOV-000673,TRN-12026,SEC-MAS-RU,2026-03-03T02:12:00,2026-03-03T02:39:00,UP
MOV-000674,TRN-12026,SEC-BCT-ST,2026-03-04T02:15:00,2026-03-04T02:59:00,UP
MOV-000675,TRN-12026,SEC-MAS-RU,2026-03-05T03:45:00,2026-03-05T04:28:00,UP
MOV-000676,TRN-12026,SEC-MAS-RU,2026-03-06T22:30:00,2026-03-06T23:07:00,UP
MOV-000677,TRN-12026,SEC-ST-BRC,2026-03-06T23:31:00,2026-03-07T00:01:00,UP
MOV-000678,TRN-12026,SEC-NDLS-GZB,2026-03-07T00:30:00,2026-03-07T01:07:00,UP
MOV-000679,TRN-12026,SEC-DDU-PNBE,2026-03-07T00:45:00,2026-03-07T01:30:00,UP
MOV-000680,TRN-12026,SEC-GZB-CNB,2026-03-08T01:00:00,2026-03-08T01:36:00,UP
MOV-000681,TRN-12026,SEC-PRYJ-DDU,2026-03-08T01:48:00,2026-03-08T02:36:00,UP
MOV-000682,TRN-12026,SEC-NDLS-GZB,2026-03-08T02:58:00,2026-03-08T03:46:00,UP
MOV-000683,TRN-12026,SEC-BRC-ADI,2026-03-09T02:15:00,2026-03-09T02:57:00,UP
MOV-000684,TRN-12026,SEC-CNB-PRYJ,2026-03-09T03:23:00,2026-03-09T03:50:00,UP
MOV-000685,TRN-12026,SEC-HWH-KGP,2026-03-10T02:15:00,2026-03-10T03:06:00,UP
MOV-000686,TRN-12026,SEC-PRYJ-DDU,2026-03-11T02:30:00,2026-03-11T03:03:00,UP
MOV-000687,TRN-12026,SEC-GZB-CNB,2026-03-11T03:32:00,2026-03-11T04:03:00,UP
MOV-000688,TRN-12026,SEC-GZB-CNB,2026-03-12T23:45:00,2026-03-13T00:22:00,UP
MOV-000689,TRN-12026,SEC-MAS-RU,2026-03-13T00:42:00,2026-03-13T01:07:00,UP
MOV-000690,TRN-12026,SEC-BRC-ADI,2026-03-13T01:22:00,2026-03-13T02:02:00,UP
MOV-000691,TRN-12026,SEC-HWH-KGP,2026-03-13T00:00:00,2026-03-13T00:45:00,UP
MOV-000692,TRN-12026,SEC-CNB-PRYJ,2026-03-14T01:30:00,2026-03-14T02:13:00,UP
MOV-000693,TRN-12026,SEC-BCT-ST,2026-03-14T02:34:00,2026-03-14T03:25:00,UP
MOV-000694,TRN-12026,SEC-ST-BRC,2026-03-14T03:48:00,2026-03-14T04:23:00,UP
MOV-000695,TRN-12027,SEC-HWH-KGP,2026-03-01T14:30:00,2026-03-01T15:17:00,DOWN
MOV-000696,TRN-12027,SEC-DDU-PNBE,2026-03-01T15:34:00,2026-03-01T16:10:00,DOWN
MOV-000697,TRN-12027,SEC-GZB-CNB,2026-03-01T16:36:00,2026-03-01T17:27:00,DOWN
MOV-000698,TRN-12027,SEC-BRC-ADI,2026-03-02T11:45:00,2026-03-02T12:27:00,DOWN
MOV-000699,TRN-12027,SEC-BRC-ADI,2026-03-03T12:45:00,2026-03-03T13:12:00,DOWN
MOV-000700,TRN-12027,SEC-CNB-PRYJ,2026-03-04T08:45:00,2026-03-04T09:13:00,DOWN
MOV-000701,TRN-12027,SEC-NDLS-GZB,2026-03-04T09:27:00,2026-03-04T10:08:00,DOWN
MOV-000702,TRN-12027,SEC-MAS-RU,2026-03-04T10:28:00,2026-03-04T11:18:00,DOWN
MOV-000703,TRN-12027,SEC-GZB-CNB,2026-03-05T17:00:00,2026-03-05T17:28:00,DOWN
MOV-000704,TRN-12027,SEC-NDLS-GZB,2026-03-06T20:30:00,2026-03-06T20:57:00,DOWN
MOV-000705,TRN-12027,SEC-DDU-PNBE,2026-03-06T21:23:00,2026-03-06T21:49:00,DOWN
MOV-000706,TRN-12027,SEC-PRYJ-DDU,2026-03-06T22:18:00,2026-03-06T23:05:00,DOWN
MOV-000707,TRN-12027,SEC-HWH-KGP,2026-03-07T14:00:00,2026-03-07T14:50:00,DOWN
MOV-000708,TRN-12027,SEC-BRC-ADI,2026-03-07T15:15:00,2026-03-07T15:41:00,DOWN
MOV-000709,TRN-12027,SEC-BRC-ADI,2026-03-08T15:30:00,2026-03-08T16:15:00,DOWN
MOV-000710,TRN-12027,SEC-DDU-PNBE,2026-03-08T16:37:00,2026-03-08T17:05:00,DOWN
MOV-000711,TRN-12027,SEC-PRYJ-DDU,2026-03-08T17:23:00,2026-03-08T17:53:00,DOWN
MOV-000712,TRN-12027,SEC-HWH-KGP,2026-03-09T19:00:00,2026-03-09T19:47:00,DOWN
MOV-000713,TRN-12027,SEC-NDLS-GZB,2026-03-09T20:03:00,2026-03-09T20:29:00,DOWN
MOV-000714,TRN-12027,SEC-GZB-CNB,2026-03-09T20:45:00,2026-03-09T21:12:00,DOWN
MOV-000715,TRN-12027,SEC-ST-BRC,2026-03-10T20:45:00,2026-03-10T21:19:00,DOWN
MOV-000716,TRN-12027,SEC-HWH-KGP,2026-03-10T21:37:00,2026-03-10T22:29:00,DOWN
MOV-000717,TRN-12027,SEC-BRC-ADI,2026-03-10T22:45:00,2026-03-10T23:18:00,DOWN
MOV-000718,TRN-12027,SEC-GZB-CNB,2026-03-11T09:30:00,2026-03-11T09:59:00,DOWN
MOV-000719,TRN-12027,SEC-ST-BRC,2026-03-11T10:18:00,2026-03-11T11:11:00,DOWN
MOV-000720,TRN-12027,SEC-BRC-ADI,2026-03-11T11:39:00,2026-03-11T12:22:00,DOWN
MOV-000721,TRN-12027,SEC-PRYJ-DDU,2026-03-12T16:00:00,2026-03-12T16:44:00,DOWN
MOV-000722,TRN-12027,SEC-GZB-CNB,2026-03-12T17:11:00,2026-03-12T17:59:00,DOWN
MOV-000723,TRN-12027,SEC-CNB-PRYJ,2026-03-12T18:15:00,2026-03-12T19:06:00,DOWN
MOV-000724,TRN-12027,SEC-NDLS-GZB,2026-03-13T16:30:00,2026-03-13T17:00:00,DOWN
MOV-000725,TRN-12027,SEC-CNB-PRYJ,2026-03-14T21:15:00,2026-03-14T21:51:00,DOWN
MOV-000726,TRN-12027,SEC-MAS-RU,2026-03-14T22:06:00,2026-03-14T22:53:00,DOWN
MOV-000727,TRN-12027,SEC-NDLS-GZB,2026-03-14T23:09:00,2026-03-14T23:56:00,DOWN
MOV-000728,TRN-12028,SEC-BRC-ADI,2026-03-01T06:00:00,2026-03-01T06:39:00,UP
MOV-000729,TRN-12028,SEC-ST-BRC,2026-03-02T09:00:00,2026-03-02T09:27:00,UP
MOV-000730,TRN-12028,SEC-CNB-PRYJ,2026-03-03T20:15:00,2026-03-03T20:52:00,UP
MOV-000731,TRN-12028,SEC-HWH-KGP,2026-03-03T21:20:00,2026-03-03T21:55:00,UP
MOV-000732,TRN-12028,SEC-MAS-RU,2026-03-03T22:21:00,2026-03-03T23:04:00,UP
MOV-000733,TRN-12028,SEC-ST-BRC,2026-03-04T10:45:00,2026-03-04T11:17:00,UP
MOV-000734,TRN-12028,SEC-BRC-ADI,2026-03-04T11:46:00,2026-03-04T12:26:00,UP
MOV-000735,TRN-12028,SEC-GZB-CNB,2026-03-04T12:42:00,2026-03-04T13:13:00,UP
MOV-000736,TRN-12028,SEC-BCT-ST,2026-03-05T05:30:00,2026-03-05T05:57:00,UP
MOV-000737,TRN-12028,SEC-DDU-PNBE,2026-03-05T06:14:00,2026-03-05T07:08:00,UP
MOV-000738,TRN-12028,SEC-PRYJ-DDU,2026-03-05T07:35:00,2026-03-05T08:29:00,UP
MOV-000739,TRN-12028,SEC-DDU-PNBE,2026-03-06T12:00:00,2026-03-06T12:51:00,UP
MOV-000740,TRN-12028,SEC-CNB-PRYJ,2026-03-06T13:20:00,2026-03-06T14:09:00,UP
MOV-000741,TRN-12028,SEC-NDLS-GZB,2026-03-06T14:34:00,2026-03-06T15:23:00,UP
MOV-000742,TRN-12028,SEC-ST-BRC,2026-03-07T12:45:00,2026-03-07T13:13:00,UP
MOV-000743,TRN-12028,SEC-PRYJ-DDU,2026-03-07T13:40:00,2026-03-07T14:28:00,UP
