history_id,asset_id,section_id,department,maintenance_type,completed_date,duration_hours,cost,failure_occurred_after_days
HIST-000439,AST-S_A-0181,SEC-BRC-ADI,S_AND_T,CableMeggering,2025-06-29,3.3,74186.37,51
HIST-000440,AST-S_A-0181,SEC-BRC-ADI,S_AND_T,RelayInterlockingInspection,2024-04-14,3.1,25326.21,280
HIST-000441,AST-S_A-0181,SEC-BRC-ADI,S_AND_T,AxleCounterCalibration,2025-08-20,1.6,114450.41,327
HIST-000442,AST-S_A-0182,SEC-PRYJ-DDU,S_AND_T,CableMeggering,2025-07-19,3.1,48760.98,189
HIST-000443,AST-S_A-0182,SEC-PRYJ-DDU,S_AND_T,RelayInterlockingInspection,2024-04-27,3.6,26483.03,323
HIST-000444,AST-S_A-0182,SEC-PRYJ-DDU,S_AND_T,AxleCounterCalibration,2025-05-25,3.7,88521.45,283
HIST-000445,AST-S_A-0182,SEC-PRYJ-DDU,S_AND_T,RelayInterlockingInspection,2025-03-30,1.8,30958.52,122
HIST-000446,AST-S_A-0183,SEC-CNB-PRYJ,S_AND_T,RelayInterlockingInspection,2024-07-31,3.9,39439.98,286
HIST-000447,AST-S_A-0183,SEC-CNB-PRYJ,S_AND_T,PointMachineOverhaul,2025-02-18,2.2,84785.26,256
HIST-000448,AST-S_A-0183,SEC-CNB-PRYJ,S_AND_T,RelayInterlockingInspection,2025-12-27,2.1,65701.06,169
HIST-000449,AST-ENG-0184,SEC-PRYJ-DDU,ENGINEERING,JointWelding,2024-11-04,2.2,31312.67,137
HIST-000450,AST-TRA-0185,SEC-ST-BRC,TRACTION,OHE_Inspection,2024-07-11,2.1,97108.15,302
HIST-000451,AST-S_A-0186,SEC-BCT-ST,S_AND_T,PointMachineOverhaul,2025-10-16,1.7,69493.93,149
HIST-000452,AST-ENG-0187,SEC-MAS-RU,ENGINEERING,SwitchOverhaul,2025-02-03,3.6,113730.57,127
HIST-000453,AST-ENG-0188,SEC-ST-BRC,ENGINEERING,JointWelding,2025-09-21,3.6,22647.78,57
HIST-000454,AST-TRA-0189,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2025-06-26,2.4,66510.43,261
HIST-000455,AST-TRA-0189,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2024-12-05,4.4,38554.94,62
HIST-000456,AST-ENG-0190,SEC-DDU-PNBE,ENGINEERING,SwitchOverhaul,2026-01-13,2.7,134374.2,46
HIST-000457,AST-ENG-0191,SEC-NDLS-GZB,ENGINEERING,JointWelding,2024-07-30,3.1,75580.74,336
HIST-000458,AST-ENG-0191,SEC-NDLS-GZB,ENGINEERING,RailGrinding,2025-10-01,1.6,137785.37,179
HIST-000459,AST-ENG-0191,SEC-NDLS-GZB,ENGINEERING,JointWelding,2025-03-04,3.0,122210.86,190
HIST-000460,AST-ENG-0192,SEC-MAS-RU,ENGINEERING,SwitchOverhaul,2025-09-02,3.6,129689.63,272
HIST-000461,AST-S_A-0193,SEC-HWH-KGP,S_AND_T,AxleCounterCalibration,2026-01-25,2.9,129822.95,99
HIST-000462,AST-S_A-0193,SEC-HWH-KGP,S_AND_T,CableMeggering,2025-02-23,3.3,43638.09,335
HIST-000463,AST-TRA-0194,SEC-BCT-ST,TRACTION,SectionInsulatorAdjust,2024-04-03,2.1,89666.8,359
HIST-000464,AST-TRA-0195,SEC-BCT-ST,TRACTION,ContactWireReplacement,2025-03-13,2.6,19878.95,285
HIST-000465,AST-TRA-0195,SEC-BCT-ST,TRACTION,TransformerOilFiltration,2025-08-13,2.6,36370.35,268
HIST-000466,AST-TRA-0195,SEC-BCT-ST,TRACTION,OHE_Inspection,2025-03-20,1.8,103983.01,123
HIST-000467,AST-TRA-0195,SEC-BCT-ST,TRACTION,ContactWireReplacement,2024-12-16,3.0,35673.48,210
HIST-000468,AST-TRA-0196,SEC-CNB-PRYJ,TRACTION,ContactWireReplacement,2025-03-01,4.3,22833.72,64
HIST-000469,AST-TRA-0196,SEC-CNB-PRYJ,TRACTION,TransformerOilFiltration,2024-05-12,1.5,121130.31,150
HIST-000470,AST-TRA-0196,SEC-CNB-PRYJ,TRACTION,OHE_Inspection,2025-10-11,1.6,125806.29,340
HIST-000471,AST-ENG-0197,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2024-11-17,2.1,63286.52,124
HIST-000472,AST-ENG-0197,SEC-PRYJ-DDU,ENGINEERING,JointWelding,2025-10-22,4.1,38663.53,134
HIST-000473,AST-S_A-0198,SEC-BCT-ST,S_AND_T,PointMachineOverhaul,2024-05-09,1.9,102270.67,182
HIST-000474,AST-S_A-0198,SEC-BCT-ST,S_AND_T,PointMachineOverhaul,2025-06-13,4.1,116022.92,117
HIST-000475,AST-TRA-0199,SEC-PRYJ-DDU,TRACTION,SectionInsulatorAdjust,2024-08-30,4.2,92589.68,57
HIST-000476,AST-TRA-0199,SEC-PRYJ-DDU,TRACTION,TransformerOilFiltration,2024-09-13,1.5,136184.4,154
HIST-000477,AST-TRA-0199,SEC-PRYJ-DDU,TRACTION,CatenaryRetensioning,2025-01-31,3.5,122553.64,309
HIST-000478,AST-ENG-0200,SEC-BRC-ADI,ENGINEERING,RailGrinding,2024-10-23,2.2,42283.51,339
HIST-000479,AST-ENG-0200,SEC-BRC-ADI,ENGINEERING,SwitchOverhaul,2024-12-28,3.0,95886.76,46
HIST-000480,AST-ENG-0201,SEC-NDLS-GZB,ENGINEERING,BallastCleaning,2026-01-15,3.9,58047.09,312
HIST-000481,AST-ENG-0201,SEC-NDLS-GZB,ENGINEERING,RailGrinding,2024-07-04,3.4,135167.89,79
HIST-000482,AST-ENG-0201,SEC-NDLS-GZB,ENGINEERING,RailGrinding,2025-08-30,2.5,56234.64,170
HIST-000483,AST-TRA-0202,SEC-DDU-PNBE,TRACTION,TransformerOilFiltration,2025-07-19,1.8,135323.77,202
HIST-000484,AST-TRA-0202,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2025-09-15,3.3,20501.5,215
HIST-000485,AST-TRA-0202,SEC-DDU-PNBE,TRACTION,OHE_Inspection,2025-11-25,4.4,104709.17,268
HIST-000486,AST-ENG-0203,SEC-ST-BRC,ENGINEERING,SwitchOverhaul,2025-09-10,3.0,25151.94,300
HIST-000487,AST-ENG-0204,SEC-DDU-PNBE,ENGINEERING,BallastCleaning,2025-05-05,2.1,133489.81,81
HIST-000488,AST-ENG-0204,SEC-DDU-PNBE,ENGINEERING,TrackTamping,2025-07-19,2.3,118606.53,136
HIST-000489,AST-ENG-0204,SEC-DDU-PNBE,ENGINEERING,SwitchOverhaul,2025-05-21,4.2,45960.79,233
HIST-000490,AST-ENG-0205,SEC-CNB-PRYJ,ENGINEERING,BallastCleaning,2025-07-10,2.4,19786.31,284
HIST-000491,AST-ENG-0205,SEC-CNB-PRYJ,ENGINEERING,SwitchOverhaul,2024-07-31,3.4,89097.17,122
HIST-000492,AST-ENG-0205,SEC-CNB-PRYJ,ENGINEERING,TrackTamping,2024-04-20,4.5,124934.46,309
HIST-000493,AST-ENG-0205,SEC-CNB-PRYJ,ENGINEERING,RailGrinding,2025-03-11,2.9,115519.15,262
HIST-000494,AST-TRA-0206,SEC-BCT-ST,TRACTION,OHE_Inspection,2025-11-01,2.5,77053.46,187
HIST-000495,AST-S_A-0207,SEC-BRC-ADI,S_AND_T,AxleCounterCalibration,2025-04-04,4.4,17091.44,90
HIST-000496,AST-S_A-0207,SEC-BRC-ADI,S_AND_T,SignalTesting,2025-01-17,2.6,98750.81,298
HIST-000497,AST-S_A-0207,SEC-BRC-ADI,S_AND_T,SignalTesting,2025-10-02,3.7,27698.18,215
HIST-000498,AST-S_A-0207,SEC-BRC-ADI,S_AND_T,CableMeggering,2024-06-21,2.5,101726.08,342
HIST-000499,AST-TRA-0208,SEC-CNB-PRYJ,TRACTION,SectionInsulatorAdjust,2025-02-19,4.0,29213.49,298
HIST-000500,AST-TRA-0209,SEC-DDU-PNBE,TRACTION,ContactWireReplacement,2025-04-25,1.5,148116.92,163
HIST-000501,AST-ENG-0210,SEC-DDU-PNBE,ENGINEERING,SwitchOverhaul,2024-04-09,4.4,127323.95,207
HIST-000502,AST-ENG-0210,SEC-DDU-PNBE,ENGINEERING,SwitchOverhaul,2024-08-03,2.5,54384.62,153
HIST-000503,AST-ENG-0210,SEC-DDU-PNBE,ENGINEERING,RailGrinding,2025-03-07,2.6,33900.5,168
HIST-000504,AST-TRA-0211,SEC-GZB-CNB,TRACTION,TransformerOilFiltration,2024-04-27,2.4,37321.84,97
HIST-000505,AST-TRA-0211,SEC-GZB-CNB,TRACTION,ContactWireReplacement,2025-05-25,3.7,111017.1,198
HIST-000506,AST-ENG-0212,SEC-PRYJ-DDU,ENGINEERING,BallastCleaning,2025-09-17,2.4,36213.4,56
HIST-000507,AST-ENG-0212,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2025-05-31,4.4,39444.64,220
HIST-000508,AST-ENG-0212,SEC-PRYJ-DDU,ENGINEERING,BallastCleaning,2025-07-01,3.0,20930.3,277
HIST-000509,AST-TRA-0213,SEC-BRC-ADI,TRACTION,ContactWireReplacement,2025-10-14,1.8,100737.53,344
HIST-000510,AST-S_A-0214,SEC-NDLS-GZB,S_AND_T,AxleCounterCalibration,2024-08-18,3.7,37935.85,129
HIST-000511,AST-S_A-0214,SEC-NDLS-GZB,S_AND_T,PointMachineOverhaul,2024-05-12,2.4,149518.72,233
HIST-000512,AST-S_A-0214,SEC-NDLS-GZB,S_AND_T,SignalTesting,2025-09-09,4.3,36860.64,86
HIST-000513,AST-ENG-0215,SEC-MAS-RU,ENGINEERING,RailGrinding,2024-06-20,3.2,116430.73,253
HIST-000514,AST-ENG-0215,SEC-MAS-RU,ENGINEERING,SwitchOverhaul,2024-06-19,1.8,149927.92,216
HIST-000515,AST-ENG-0215,SEC-MAS-RU,ENGINEERING,RailGrinding,2024-05-09,3.4,85576.83,331
HIST-000516,AST-ENG-0215,SEC-MAS-RU,ENGINEERING,BallastCleaning,2025-07-02,1.5,82428.38,153
HIST-000517,AST-ENG-0216,SEC-CNB-PRYJ,ENGINEERING,SwitchOverhaul,2025-06-03,2.5,78623.12,273
HIST-000518,AST-ENG-0216,SEC-CNB-PRYJ,ENGINEERING,RailGrinding,2024-11-30,4.4,110234.68,182
HIST-000519,AST-ENG-0216,SEC-CNB-PRYJ,ENGINEERING,TrackTamping,2025-03-08,1.6,108190.53,305
HIST-000520,AST-ENG-0217,SEC-BRC-ADI,ENGINEERING,JointWelding,2024-08-07,2.0,16866.63,330
HIST-000521,AST-ENG-0217,SEC-BRC-ADI,ENGINEERING,SwitchOverhaul,2025-05-15,4.4,134293.27,280
HIST-000522,AST-TRA-0218,SEC-ST-BRC,TRACTION,CatenaryRetensioning,2025-03-12,1.7,92256.77,305
HIST-000523,AST-TRA-0219,SEC-NDLS-GZB,TRACTION,OHE_Inspection,2024-05-21,4.4,44792.49,171
HIST-000524,AST-TRA-0219,SEC-NDLS-GZB,TRACTION,OHE_Inspection,2025-07-15,3.1,137478.33,183
HIST-000525,AST-TRA-0219,SEC-NDLS-GZB,TRACTION,ContactWireReplacement,2025-07-06,2.0,115652.0,301
HIST-000526,AST-S_A-0220,SEC-GZB-CNB,S_AND_T,AxleCounterCalibration,2025-01-22,3.7,111357.08,101
HIST-000527,AST-ENG-0221,SEC-NDLS-GZB,ENGINEERING,JointWelding,2025-02-19,1.9,144229.43,117
HIST-000528,AST-ENG-0221,SEC-NDLS-GZB,ENGINEERING,SwitchOverhaul,2025-11-05,3.9,109091.02,331
HIST-000529,AST-TRA-0222,SEC-BRC-ADI,TRACTION,OHE_Inspection,2024-10-04,3.0,105061.84,296
HIST-000530,AST-TRA-0222,SEC-BRC-ADI,TRACTION,OHE_Inspection,2025-11-22,3.4,132275.28,92
HIST-000531,AST-TRA-0222,SEC-BRC-ADI,TRACTION,SectionInsulatorAdjust,2025-07-11,1.6,146008.44,351
HIST-000532,AST-TRA-0222,SEC-BRC-ADI,TRACTION,ContactWireReplacement,2025-10-29,4.4,119089.45,119
HIST-000533,AST-ENG-0223,SEC-DDU-PNBE,ENGINEERING,JointWelding,2024-05-13,3.5,53414.65,303
HIST-000534,AST-ENG-0223,SEC-DDU-PNBE,ENGINEERING,RailGrinding,2024-09-02,4.3,131184.46,135
HIST-000535,AST-ENG-0224,SEC-BRC-ADI,ENGINEERING,RailGrinding,2025-06-14,2.4,59027.57,186
HIST-000536,AST-ENG-0224,SEC-BRC-ADI,ENGINEERING,BallastCleaning,2024-07-03,2.8,142283.36,48
HIST-000537,AST-ENG-0225,SEC-NDLS-GZB,ENGINEERING,RailGrinding,2025-02-01,2.4,24978.21,189
HIST-000538,AST-ENG-0226,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2025-09-02,1.9,37074.73,73
HIST-000539,AST-ENG-0226,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2025-08-28,1.5,143269.42,258
HIST-000540,AST-ENG-0226,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2025-11-09,4.1,29386.68,167
HIST-000541,AST-TRA-0227,SEC-MAS-RU,TRACTION,SectionInsulatorAdjust,2025-03-12,3.2,43396.39,315
HIST-000542,AST-TRA-0227,SEC-MAS-RU,TRACTION,SectionInsulatorAdjust,2025-07-05,3.5,63895.1,350
HIST-000543,AST-S_A-0228,SEC-PRYJ-DDU,S_AND_T,SignalTesting,2024-06-09,4.0,58410.24,328
HIST-000544,AST-TRA-0229,SEC-BRC-ADI,TRACTION,TransformerOilFiltration,2024-11-07,4.3,16144.92,72
HIST-000545,AST-TRA-0230,SEC-NDLS-GZB,TRACTION,TransformerOilFiltration,2025-04-27,3.5,79273.56,296
HIST-000546,AST-S_A-0231,SEC-NDLS-GZB,S_AND_T,SignalTesting,2025-07-19,2.5,62431.97,73
HIST-000547,AST-S_A-0231,SEC-NDLS-GZB,S_AND_T,PointMachineOverhaul,2025-06-17,3.9,57914.15,201
HIST-000548,AST-S_A-0231,SEC-NDLS-GZB,S_AND_T,RelayInterlockingInspection,2024-06-02,1.9,90697.86,158
HIST-000549,AST-S_A-0231,SEC-NDLS-GZB,S_AND_T,AxleCounterCalibration,2025-05-24,1.8,143717.48,217
HIST-000550,AST-ENG-0232,SEC-MAS-RU,ENGINEERING,BallastCleaning,2024-06-02,4.2,34802.86,309
HIST-000551,AST-ENG-0232,SEC-MAS-RU,ENGINEERING,BallastCleaning,2025-05-06,2.5,134797.1,353
HIST-000552,AST-ENG-0232,SEC-MAS-RU,ENGINEERING,RailGrinding,2025-09-26,3.6,27001.45,115
HIST-000553,AST-ENG-0232,SEC-MAS-RU,ENGINEERING,SwitchOverhaul,2025-02-16,2.3,104226.27,234
HIST-000554,AST-S_A-0233,SEC-PRYJ-DDU,S_AND_T,RelayInterlockingInspection,2025-07-04,2.1,21637.35,164
HIST-000555,AST-S_A-0233,SEC-PRYJ-DDU,S_AND_T,RelayInterlockingInspection,2026-01-01,3.2,62009.41,73
HIST-000556,AST-S_A-0233,SEC-PRYJ-DDU,S_AND_T,PointMachineOverhaul,2025-06-13,2.2,143058.51,262
HIST-000557,AST-S_A-0233,SEC-PRYJ-DDU,S_AND_T,RelayInterlockingInspection,2025-11-12,2.9,15060.69,142
HIST-000558,AST-TRA-0234,SEC-PRYJ-DDU,TRACTION,ContactWireReplacement,2024-05-23,3.5,99896.84,76
HIST-000559,AST-TRA-0234,SEC-PRYJ-DDU,TRACTION,CatenaryRetensioning,2025-12-28,3.5,118867.3,119
HIST-000560,AST-ENG-0235,SEC-NDLS-GZB,ENGINEERING,BallastCleaning,2025-02-25,3.6,91737.61,57
HIST-000561,AST-ENG-0235,SEC-NDLS-GZB,ENGINEERING,BallastCleaning,2025-02-22,2.3,63397.13,110
HIST-000562,AST-TRA-0236,SEC-DDU-PNBE,TRACTION,TransformerOilFiltration,2026-01-24,1.5,91277.08,178
HIST-000563,AST-TRA-0236,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2025-10-02,3.2,108625.2,210
HIST-000564,AST-TRA-0236,SEC-DDU-PNBE,TRACTION,ContactWireReplacement,2026-01-30,3.6,123391.52,64
HIST-000565,AST-TRA-0236,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2025-08-11,3.5,110496.66,283
HIST-000566,AST-ENG-0237,SEC-NDLS-GZB,ENGINEERING,SwitchOverhaul,2025-04-06,3.7,24992.66,184
HIST-000567,AST-ENG-0237,SEC-NDLS-GZB,ENGINEERING,TrackTamping,2025-12-19,3.1,117953.57,160
HIST-000568,AST-ENG-0237,SEC-NDLS-GZB,ENGINEERING,RailGrinding,2025-04-22,2.3,120495.52,263
HIST-000569,AST-S_A-0238,SEC-CNB-PRYJ,S_AND_T,CableMeggering,2024-12-10,2.0,63528.93,272
HIST-000570,AST-ENG-0239,SEC-HWH-KGP,ENGINEERING,RailGrinding,2024-04-03,1.5,46793.75,289
HIST-000571,AST-ENG-0239,SEC-HWH-KGP,ENGINEERING,RailGrinding,2025-06-18,3.9,21394.65,145
HIST-000572,AST-S_A-0240,SEC-MAS-RU,S_AND_T,CableMeggering,2025-05-15,4.3,121678.27,57
HIST-000573,AST-S_A-0240,SEC-MAS-RU,S_AND_T,CableMeggering,2025-11-15,4.2,57634.72,178
HIST-000574,AST-S_A-0240,SEC-MAS-RU,S_AND_T,SignalTesting,2024-10-24,4.2,70451.64,143
HIST-000575,AST-S_A-0240,SEC-MAS-RU,S_AND_T,PointMachineOverhaul,2025-04-02,4.2,127959.94,80
HIST-000576,AST-ENG-0241,SEC-ST-BRC,ENGINEERING,TrackTamping,2025-11-14,2.2,55615.8,298
HIST-000577,AST-ENG-0241,SEC-ST-BRC,ENGINEERING,TrackTamping,2025-04-21,2.4,121710.81,196
HIST-000578,AST-ENG-0241,SEC-ST-BRC,ENGINEERING,RailGrinding,2025-01-02,3.6,129988.72,314
HIST-000579,AST-ENG-0241,SEC-ST-BRC,ENGINEERING,RailGrinding,2024-12-22,2.1,33136.74,158
HIST-000580,AST-ENG-0242,SEC-DDU-PNBE,ENGINEERING,TrackTamping,2024-09-19,1.6,147818.33,195
HIST-000581,AST-S_A-0243,SEC-ST-BRC,S_AND_T,PointMachineOverhaul,2024-11-07,2.8,143984.21,315
HIST-000582,AST-S_A-0243,SEC-ST-BRC,S_AND_T,SignalTesting,2024-12-23,2.1,135195.19,105
HIST-000583,AST-S_A-0243,SEC-ST-BRC,S_AND_T,PointMachineOverhaul,2024-06-12,1.9,56204.22,204
HIST-000584,AST-ENG-0244,SEC-CNB-PRYJ,ENGINEERING,BallastCleaning,2024-09-12,2.5,23266.55,315
HIST-000585,AST-ENG-0245,SEC-DDU-PNBE,ENGINEERING,BallastCleaning,2024-11-10,2.8,93718.18,281
HIST-000586,AST-ENG-0245,SEC-DDU-PNBE,ENGINEERING,JointWelding,2024-06-28,2.2,92351.99,173
HIST-000587,AST-ENG-0246,SEC-BRC-ADI,ENGINEERING,BallastCleaning,2024-05-22,4.1,96676.02,88
HIST-000588,AST-ENG-0246,SEC-BRC-ADI,ENGINEERING,BallastCleaning,2025-02-24,3.6,32834.49,84
HIST-000589,AST-ENG-0246,SEC-BRC-ADI,ENGINEERING,TrackTamping,2025-12-23,3.0,92280.11,216
HIST-000590,AST-TRA-0247,SEC-MAS-RU,TRACTION,SectionInsulatorAdjust,2025-08-16,4.0,61762.39,88
HIST-000591,AST-TRA-0247,SEC-MAS-RU,TRACTION,ContactWireReplacement,2025-02-24,2.8,123984.21,356
HIST-000592,AST-TRA-0247,SEC-MAS-RU,TRACTION,TransformerOilFiltration,2024-09-05,2.2,93356.52,156
HIST-000593,AST-TRA-0247,SEC-MAS-RU,TRACTION,TransformerOilFiltration,2025-09-06,2.2,41074.42,45
HIST-000594,AST-ENG-0248,SEC-ST-BRC,ENGINEERING,TrackTamping,2025-05-27,2.7,129100.33,329
HIST-000595,AST-ENG-0248,SEC-ST-BRC,ENGINEERING,BallastCleaning,2024-10-21,1.5,40479.46,253
HIST-000596,AST-TRA-0249,SEC-GZB-CNB,TRACTION,SectionInsulatorAdjust,2025-02-09,4.3,56866.2,130
HIST-000597,AST-TRA-0249,SEC-GZB-CNB,TRACTION,TransformerOilFiltration,2024-10-07,4.4,17453.83,292
HIST-000598,AST-TRA-0249,SEC-GZB-CNB,TRACTION,CatenaryRetensioning,2024-04-08,2.7,128128.97,194
HIST-000599,AST-TRA-0249,SEC-GZB-CNB,TRACTION,OHE_Inspection,2025-01-31,2.6,126843.8,225
HIST-000600,AST-TRA-0250,SEC-NDLS-GZB,TRACTION,ContactWireReplacement,2025-08-07,3.2,115240.35,202
HIST-000601,AST-TRA-0250,SEC-NDLS-GZB,TRACTION,TransformerOilFiltration,2025-08-29,3.5,80514.7,145
HIST-000602,AST-ENG-0251,SEC-MAS-RU,ENGINEERING,SwitchOverhaul,2025-11-07,3.6,126145.47,215
HIST-000603,AST-ENG-0251,SEC-MAS-RU,ENGINEERING,JointWelding,2025-02-02,3.5,25410.94,106
HIST-000604,AST-ENG-0251,SEC-MAS-RU,ENGINEERING,RailGrinding,2024-09-04,3.9,73734.47,53
HIST-000605,AST-S_A-0252,SEC-BCT-ST,S_AND_T,CableMeggering,2025-12-23,2.2,17639.62,220
HIST-000606,AST-S_A-0252,SEC-BCT-ST,S_AND_T,SignalTesting,2025-11-17,3.7,119735.97,123
HIST-000607,AST-TRA-0253,SEC-MAS-RU,TRACTION,ContactWireReplacement,2025-01-17,3.1,17019.27,126
HIST-000608,AST-TRA-0253,SEC-MAS-RU,TRACTION,SectionInsulatorAdjust,2025-03-30,3.3,17942.53,334
HIST-000609,AST-TRA-0253,SEC-MAS-RU,TRACTION,TransformerOilFiltration,2024-08-01,2.4,100775.85,289
HIST-000610,AST-ENG-0254,SEC-NDLS-GZB,ENGINEERING,SwitchOverhaul,2024-12-23,2.1,107232.83,90
HIST-000611,AST-ENG-0254,SEC-NDLS-GZB,ENGINEERING,JointWelding,2024-07-06,3.2,91654.77,260
HIST-000612,AST-ENG-0254,SEC-NDLS-GZB,ENGINEERING,BallastCleaning,2024-11-23,1.7,68528.02,185
HIST-000613,AST-ENG-0254,SEC-NDLS-GZB,ENGINEERING,JointWelding,2024-12-19,3.9,140202.18,345
HIST-000614,AST-S_A-0255,SEC-PRYJ-DDU,S_AND_T,AxleCounterCalibration,2024-11-28,3.3,43339.94,86
HIST-000615,AST-ENG-0256,SEC-MAS-RU,ENGINEERING,SwitchOverhaul,2025-11-27,3.5,102370.32,198
HIST-000616,AST-ENG-0257,SEC-DDU-PNBE,ENGINEERING,BallastCleaning,2024-09-12,1.6,32542.72,263
HIST-000617,AST-ENG-0257,SEC-DDU-PNBE,ENGINEERING,RailGrinding,2025-02-17,4.4,78650.44,144
HIST-000618,AST-ENG-0258,SEC-BCT-ST,ENGINEERING,JointWelding,2025-12-06,3.7,38153.41,50
HIST-000619,AST-ENG-0258,SEC-BCT-ST,ENGINEERING,TrackTamping,2024-11-14,2.8,50648.18,356
HIST-000620,AST-ENG-0258,SEC-BCT-ST,ENGINEERING,BallastCleaning,2024-12-13,1.8,120940.01,200
HIST-000621,AST-TRA-0259,SEC-PRYJ-DDU,TRACTION,CatenaryRetensioning,2025-04-20,1.5,99564.0,240
HIST-000622,AST-TRA-0259,SEC-PRYJ-DDU,TRACTION,ContactWireReplacement,2024-12-07,3.0,55192.28,213
HIST-000623,AST-TRA-0260,SEC-DDU-PNBE,TRACTION,ContactWireReplacement,2025-09-06,4.2,138925.5,348
HIST-000624,AST-TRA-0260,SEC-DDU-PNBE,TRACTION,OHE_Inspection,2025-04-23,2.6,148560.78,142
HIST-000625,AST-TRA-0260,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2025-07-11,3.1,19848.91,267
HIST-000626,AST-TRA-0260,SEC-DDU-PNBE,TRACTION,CatenaryRetensioning,2024-07-11,1.6,52105.84,71
HIST-000627,AST-ENG-0261,SEC-HWH-KGP,ENGINEERING,SwitchOverhaul,2025-03-18,3.9,41680.34,331
HIST-000628,AST-ENG-0261,SEC-HWH-KGP,ENGINEERING,RailGrinding,2025-11-20,3.8,86157.48,175
HIST-000629,AST-ENG-0261,SEC-HWH-KGP,ENGINEERING,JointWelding,2025-10-06,3.4,146385.47,171
HIST-000630,AST-ENG-0262,SEC-ST-BRC,ENGINEERING,TrackTamping,2024-11-13,3.6,48866.75,50
HIST-000631,AST-ENG-0262,SEC-ST-BRC,ENGINEERING,JointWelding,2025-02-27,2.7,41948.03,146
HIST-000632,AST-ENG-0262,SEC-ST-BRC,ENGINEERING,SwitchOverhaul,2025-03-23,2.2,92390.34,126
HIST-000633,AST-S_A-0263,SEC-ST-BRC,S_AND_T,RelayInterlockingInspection,2024-09-03,2.7,24018.51,312
HIST-000634,AST-S_A-0264,SEC-MAS-RU,S_AND_T,AxleCounterCalibration,2025-03-12,2.1,135979.56,183
HIST-000635,AST-S_A-0264,SEC-MAS-RU,S_AND_T,CableMeggering,2025-10-02,1.7,122425.76,315
HIST-000636,AST-ENG-0265,SEC-BRC-ADI,ENGINEERING,RailGrinding,2024-08-05,3.4,32366.83,130
HIST-000637,AST-ENG-0265,SEC-BRC-ADI,ENGINEERING,RailGrinding,2025-12-15,3.4,49185.05,362
HIST-000638,AST-ENG-0265,SEC-BRC-ADI,ENGINEERING,BallastCleaning,2024-10-21,4.4,74227.88,304
HIST-000639,AST-S_A-0266,SEC-CNB-PRYJ,S_AND_T,CableMeggering,2024-08-25,2.5,108961.22,302
HIST-000640,AST-S_A-0266,SEC-CNB-PRYJ,S_AND_T,AxleCounterCalibration,2024-11-14,2.6,22051.93,291
HIST-000641,AST-S_A-0266,SEC-CNB-PRYJ,S_AND_T,SignalTesting,2024-05-30,3.3,119638.53,210
HIST-000642,AST-S_A-0266,SEC-CNB-PRYJ,S_AND_T,PointMachineOverhaul,2024-09-11,1.8,17333.96,231
HIST-000643,AST-ENG-0267,SEC-MAS-RU,ENGINEERING,TrackTamping,2024-08-24,3.8,36976.44,220
HIST-000644,AST-ENG-0267,SEC-MAS-RU,ENGINEERING,BallastCleaning,2025-11-28,4.3,38165.73,268
HIST-000645,AST-ENG-0267,SEC-MAS-RU,ENGINEERING,RailGrinding,2025-12-20,3.3,143524.12,254
HIST-000646,AST-ENG-0268,SEC-ST-BRC,ENGINEERING,SwitchOverhaul,2024-06-02,1.6,79852.24,284
HIST-000647,AST-ENG-0268,SEC-ST-BRC,ENGINEERING,JointWelding,2025-07-08,2.8,144889.67,332
HIST-000648,AST-TRA-0269,SEC-PRYJ-DDU,TRACTION,OHE_Inspection,2025-11-18,3.0,108908.31,346
HIST-000649,AST-TRA-0269,SEC-PRYJ-DDU,TRACTION,CatenaryRetensioning,2025-12-18,3.7,36204.63,155
HIST-000650,AST-TRA-0269,SEC-PRYJ-DDU,TRACTION,ContactWireReplacement,2024-04-25,3.6,119698.02,67
HIST-000651,AST-S_A-0270,SEC-HWH-KGP,S_AND_T,CableMeggering,2025-05-06,4.3,78914.0,305
HIST-000652,AST-S_A-0270,SEC-HWH-KGP,S_AND_T,CableMeggering,2025-10-15,2.2,128780.88,292
HIST-000653,AST-S_A-0270,SEC-HWH-KGP,S_AND_T,AxleCounterCalibration,2025-07-18,2.7,90111.75,220
HIST-000654,AST-ENG-0271,SEC-ST-BRC,ENGINEERING,JointWelding,2024-11-03,2.1,140301.39,74
HIST-000655,AST-ENG-0271,SEC-ST-BRC,ENGINEERING,TrackTamping,2026-01-10,4.3,68197.05,291
HIST-000656,AST-ENG-0271,SEC-ST-BRC,ENGINEERING,TrackTamping,2025-01-23,3.9,128786.76,188
HIST-000657,AST-ENG-0272,SEC-PRYJ-DDU,ENGINEERING,BallastCleaning,2024-05-07,3.9,40925.8,261
